,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
31,16,10,58.1,41.9,92,86,12,15,5,3,13,23,7,2,13,11,6,2,6.44,6.6,Aston Villa,Nottingham Forest,3 , 1,4 , 2,15:00,"Sat, 24-Feb-24",12,9,Won (50%),Drew (33%),Won (17%),16,10,12,5,3,4,1,1,0,0,0,0,529,383,13,7,31,30,482,343
32,19,11,67.2,32.8,92,78,7,7,14,6,10,18,6,4,11,6,8,4,6.4,6.51,Chelsea,Luton,1 , 0,3 , 0,20:00,"Fri, 25-Aug-23",6,3,Won (100%),Drew (0%),Won (0%),19,11,11,7,6,4,2,0,0,0,0,0,671,328,16,18,47,52,604,258
33,14,10,59.3,40.7,88,78,19,8,13,13,10,17,4,8,8,5,11,4,6.55,6.63,Chelsea,Everton,4 , 0,6 , 0,20:00,"Mon, 15-Apr-24",6,6,Won (33%),Drew (33%),Won (33%),14,10,11,7,1,3,1,0,1,0,0,0,623,432,7,26,48,46,567,357
34,27,9,70.7,29.3,91,72,6,1,12,21,13,17,6,7,8,6,3,5,6.28,6.5,Brighton,Luton,1 , 0,4 , 1,15:00,"Sat, 12-Aug-23",10,6,Won (50%),Drew (17%),Won (33%),27,9,20,3,6,3,0,2,1,1,0,0,635,265,23,22,32,63,579,180
35,9,10,40.2,59.8,72,79,8,10,24,15,14,23,3,4,10,6,9,9,6.2,6.6,Sheffield United,Brentford,1 , 0,1 , 0,15:00,"Sat, 09-Dec-23",8,6,Won (50%),Drew (33%),Won (17%),9,10,8,8,0,2,1,0,0,0,0,0,349,519,12,24,73,64,264,430
36,15,21,62.8,37.2,81,74,10,13,23,22,17,22,8,12,19,11,7,5,6.66,6.64,Wolves,Bournemouth,0 , 1,0 , 1,19:45,"Wed, 24-Apr-24",6,4,Won (50%),Drew (33%),Won (17%),15,21,10,15,5,5,0,1,0,0,0,0,557,330,18,18,48,57,489,255
37,10,9,64,36,92,83,8,8,9,6,9,13,6,3,8,4,6,5,6.79,6.65,Brighton,Nottingham Forest,1 , 0,1 , 0,14:00,"Sun, 10-Mar-24",9,9,Won (50%),Drew (17%),Won (33%),11,9,5,3,5,5,0,1,0,0,1,0,702,395,16,15,41,45,644,332
38,21,5,64.8,35.2,93,86,9,2,4,3,5,7,12,1,5,3,1,6,7.6,6.7,Manchester City,Bournemouth,3 , 0,6 , 1,15:00,"Sat, 04-Nov-23",16,4,Won (100%),Drew (0%),Won (0%),21,5,14,4,7,1,0,0,0,0,0,0,750,409,18,5,35,41,694,359
39,17,10,54.8,45.2,87,85,12,4,13,13,11,15,12,3,5,5,3,8,6.37,6.62,Arsenal,Manchester United,1 , 1,3 , 1,16:30,"Sun, 03-Sep-23",9,11,Won (33%),Drew (17%),Won (50%),17,10,9,6,7,2,1,2,0,0,0,0,566,467,26,3,33,45,506,419
40,9,19,26.6,73.4,73,89,5,7,20,19,15,16,2,11,10,7,11,7,6.47,6.66,Nottingham Forest,Arsenal,0 , 0,1 , 2,19:30,"Tue, 30-Jan-24",7,14,Won (50%),Drew (0%),Won (50%),9,19,4,15,4,3,1,1,0,0,0,0,285,787,13,24,54,34,218,726
41,10,16,31.3,68.7,63,86,1,13,19,8,25,10,4,5,3,15,5,6,6.71,6.4,Everton,Aston Villa,0 , 0,0 , 0,14:00,"Sun, 14-Jan-24",3,13,Won (17%),Drew (0%),Won (83%),10,16,7,14,2,2,1,0,0,0,0,0,258,557,12,20,67,55,176,480
42,13,2,67.1,32.9,91,75,6,3,11,11,10,20,6,1,15,4,3,10,6.66,6.22,Arsenal,Sheffield United,1 , 0,5 , 0,15:00,"Sat, 28-Oct-23",14,4,Won (67%),Drew (17%),Won (17%),13,2,9,1,3,0,0,1,1,0,0,0,679,333,17,5,38,57,619,271
43,11,13,43.3,56.7,82,85,4,6,16,15,17,19,2,7,12,8,11,4,6.47,6.94,Chelsea,Arsenal,1 , 0,2 , 2,17:30,"Sat, 21-Oct-23",7,13,Won (33%),Drew (0%),Won (67%),11,13,10,7,0,6,0,0,1,0,0,0,457,597,8,16,60,55,389,525
44,22,11,64,36,89,78,9,14,26,9,17,24,7,4,12,11,2,1,6.5,6.76,Liverpool,West Ham,1 , 1,3 , 1,14:00,"Sun, 24-Sep-23",11,6,Won (83%),Drew (0%),Won (17%),22,11,13,7,7,4,1,0,1,0,0,0,674,379,20,17,38,53,612,307
45,19,15,62,38,87,80,13,13,9,12,12,21,10,2,12,5,10,5,6.58,6.59,Newcastle,Nottingham Forest,1 , 1,1 , 3,12:30,"Tue, 26-Dec-23",11,10,Won (50%),Drew (0%),Won (50%),19,15,14,10,4,2,0,3,1,0,0,0,557,343,36,9,41,56,480,277
46,11,18,34.1,65.9,78,91,8,6,10,13,28,20,3,1,9,12,7,7,6.57,6.6,Crystal Palace,Brighton,1 , 0,1 , 1,20:00,"Thu, 21-Dec-23",6,6,Won (17%),Drew (67%),Won (17%),11,18,7,16,3,2,1,0,0,0,0,0,406,784,13,14,62,39,329,731
47,7,18,24.5,75.5,78,91,5,4,7,7,17,9,2,9,8,9,9,3,6.66,6.74,Crystal Palace,Manchester City,1 , 1,2 , 4,12:30,"Sat, 06-Apr-24",6,9,Won (17%),Drew (33%),Won (50%),7,18,5,14,1,4,1,0,0,0,0,0,284,868,8,17,44,35,231,814
48,17,7,68.8,31.2,89,73,14,10,13,12,11,19,10,1,13,5,7,7,6.42,6.47,Chelsea,Brentford,0 , 0,0 , 2,12:30,"Sat, 28-Oct-23",8,6,Won (50%),Drew (17%),Won (33%),17,7,14,4,3,1,0,2,0,0,0,0,758,344,23,6,46,53,685,282
49,27,16,47.7,52.3,78,79,6,6,13,14,14,14,6,5,9,7,9,5,6.46,6.28,Manchester United,Burnley,0 , 0,1 , 1,15:00,"Sat, 27-Apr-24",11,3,Won (83%),Drew (17%),Won (0%),27,16,17,9,7,4,3,2,0,1,0,0,431,474,13,14,49,69,362,387
50,31,9,70.4,29.6,91,81,7,3,11,14,15,28,12,1,18,11,4,8,6.88,6.52,Manchester City,Chelsea,0 , 1,1 , 1,17:30,"Sat, 17-Feb-24",13,4,Won (83%),Drew (17%),Won (0%),31,9,17,7,11,0,3,2,0,0,0,0,764,326,47,8,36,47,681,267
51,18,10,47.5,52.5,78,78,5,5,17,16,17,17,6,6,10,7,6,6,6.44,6.43,Everton,Brentford,0 , 0,1 , 0,17:30,"Sat, 27-Apr-24",11,7,Won (50%),Drew (17%),Won (33%),18,10,14,5,4,4,0,1,0,0,0,0,443,488,20,22,68,54,355,412
52,13,10,45.7,54.3,80,82,4,11,15,14,21,14,3,6,5,10,10,7,6.54,6.48,Manchester United,Aston Villa,0 , 2,3 , 2,20:00,"Tue, 26-Dec-23",11,9,Won (50%),Drew (33%),Won (17%),13,10,9,7,2,3,2,0,0,0,0,0,419,487,16,21,51,43,342,422
53,12,14,54.7,45.3,91,91,8,8,12,7,17,14,4,6,4,6,9,6,6.76,6.48,Brighton,Chelsea,0 , 1,1 , 2,19:45,"Wed, 15-May-24",12,11,Won (33%),Drew (17%),Won (50%),12,14,10,8,2,4,0,2,0,0,0,0,592,491,31,14,26,36,532,439
54,12,4,49,51,87,87,7,8,5,8,20,22,5,4,11,10,3,2,7.0,7.61,Arsenal,Manchester City,0 , 0,1 , 0,16:30,"Sun, 08-Oct-23",4,16,Won (17%),Drew (0%),Won (83%),12,4,8,2,4,2,0,0,0,0,0,0,518,536,11,10,46,41,460,484
55,19,13,57.2,42.8,77,70,7,6,33,23,14,9,4,2,4,9,7,6,6.5,6.55,Nottingham Forest,Luton,0 , 0,2 , 2,15:00,"Sat, 21-Oct-23",6,5,Won (33%),Drew (33%),Won (33%),19,13,12,9,6,4,1,0,0,0,0,0,524,390,19,26,52,76,447,288
56,8,18,32.4,67.6,80,90,5,9,11,9,13,20,5,8,8,5,9,9,6.53,6.59,Chelsea,Brighton,2 , 1,3 , 2,14:00,"Sun, 03-Dec-23",9,11,Won (33%),Drew (33%),Won (33%),8,18,5,11,2,7,0,0,1,0,0,0,325,677,12,27,43,27,267,621
57,9,14,54,46,79,81,1,12,15,24,24,20,5,9,13,11,1,6,6.72,6.58,Fulham,Crystal Palace,0 , 0,1 , 1,15:00,"Sat, 27-Apr-24",6,6,Won (17%),Drew (50%),Won (33%),9,14,7,11,2,3,0,0,0,0,0,0,552,471,14,21,72,70,466,379
58,11,18,30.4,69.6,77,90,5,16,15,12,17,16,3,6,12,7,4,7,6.78,6.26,Brentford,Tottenham,2 , 2,2 , 2,14:00,"Sun, 13-Aug-23",5,9,Won (17%),Drew (33%),Won (50%),11,18,8,10,2,8,0,0,1,0,0,0,324,738,13,23,58,31,252,682
59,7,23,27.7,72.3,72,91,6,15,7,7,15,12,4,8,4,10,5,4,6.56,7.46,Everton,Manchester City,1 , 0,1 , 3,20:15,"Wed, 27-Dec-23",1,15,Won (0%),Drew (17%),Won (83%),7,23,4,16,3,6,0,0,0,1,0,0,309,803,15,18,59,52,234,733
60,29,6,72,28,91,73,8,7,19,15,13,28,9,1,18,6,7,4,6.61,6.43,Brighton,Burnley,0 , 1,1 , 1,15:00,"Sat, 09-Dec-23",6,7,Won (33%),Drew (50%),Won (17%),29,6,22,5,6,0,1,1,0,0,0,0,821,320,31,7,28,67,762,246
61,15,9,62.2,37.8,90,81,11,9,10,13,24,24,8,6,16,12,6,1,6.91,6.43,Tottenham,Arsenal,0 , 3,2 , 3,14:00,"Sun, 28-Apr-24",8,10,Won (33%),Drew (17%),Won (50%),15,10,9,4,5,4,0,1,1,0,0,1,603,368,34,15,28,49,540,303
62,32,13,69.9,30.1,84,59,8,6,32,24,13,16,10,3,9,7,7,9,6.53,6.13,Bournemouth,Sheffield United,0 , 1,2 , 2,15:00,"Sat, 09-Mar-24",7,6,Won (33%),Drew (33%),Won (33%),32,13,22,7,7,6,2,0,1,0,0,0,678,292,55,13,52,76,568,203
63,11,3,50.2,49.8,79,77,13,10,15,15,20,29,9,2,13,12,4,7,6.79,6.66,Bournemouth,Crystal Palace,0 , 0,1 , 0,19:45,"Tue, 02-Apr-24",2,7,Won (17%),Drew (17%),Won (67%),11,3,7,2,3,1,1,0,0,0,0,0,468,469,21,7,69,56,378,406
64,18,10,71.1,28.9,91,79,6,9,13,10,21,27,7,3,13,13,6,4,6.63,6.56,Brighton,Fulham,1 , 0,1 , 1,14:00,"Sun, 29-Oct-23",4,9,Won (0%),Drew (33%),Won (67%),18,10,14,8,4,2,0,0,0,0,0,0,843,344,15,11,32,44,796,289
65,17,14,41.3,58.7,77,81,12,5,23,15,15,31,1,7,15,6,2,6,6.46,6.56,West Ham,Brentford,2 , 1,4 , 2,20:00,"Mon, 26-Feb-24",4,11,Won (17%),Drew (0%),Won (83%),17,14,14,11,2,3,1,0,0,0,0,0,416,593,17,33,55,41,344,518
66,13,14,35.3,64.7,79,87,12,10,6,5,14,9,1,7,5,6,5,9,6.54,6.38,Bournemouth,Chelsea,0 , 0,0 , 0,14:00,"Sun, 17-Sep-23",9,9,Won (33%),Drew (17%),Won (50%),13,14,10,10,3,4,0,0,0,0,0,0,335,615,16,14,47,41,270,558
67,15,13,30,70,74,89,7,9,14,11,9,26,8,2,7,4,7,8,6.5,6.67,Bournemouth,Brighton,1 , 0,3 , 0,14:00,"Sun, 28-Apr-24",9,9,Won (33%),Drew (0%),Won (67%),15,13,10,9,3,3,2,1,0,0,0,0,275,639,21,25,56,34,195,580
68,11,13,43.2,56.8,82,86,22,11,9,4,28,16,8,7,9,19,0,6,,6.75,Wolves,Newcastle,1 , 2,2 , 2,17:30,"Sat, 28-Oct-23",6,7,Won (17%),Drew (50%),Won (33%),11,13,4,9,5,3,2,0,0,1,0,0,414,541,16,16,47,39,351,484
69,14,11,54.2,45.8,86,83,18,7,13,11,17,26,4,7,18,6,12,1,6.58,6.43,Manchester United,Arsenal,0 , 1,0 , 1,16:30,"Sun, 12-May-24",12,12,Won (50%),Drew (0%),Won (50%),14,11,13,8,0,3,1,0,0,0,0,0,534,449,16,10,42,40,475,395
70,13,9,60.4,39.6,90,81,13,9,10,8,9,14,7,6,4,7,9,6,6.32,6.68,Aston Villa,Everton,2 , 0,4 , 0,14:00,"Sun, 20-Aug-23",10,2,Won (83%),Drew (17%),Won (0%),13,9,9,7,2,2,1,0,1,0,0,0,584,384,12,18,37,57,533,308
71,14,9,42.6,57.4,73,78,8,9,22,13,25,22,9,5,17,11,7,5,6.5,6.89,Everton,Tottenham,1 , 2,2 , 2,12:30,"Sat, 03-Feb-24",4,12,Won (0%),Drew (50%),Won (50%),14,9,6,7,8,2,0,0,0,0,0,0,388,517,36,11,76,37,275,469
72,22,8,58.3,41.7,83,76,11,5,20,10,17,15,7,3,9,8,11,8,6.61,6.51,Newcastle,Manchester United,0 , 0,1 , 0,20:00,"Sat, 02-Dec-23",7,7,Won (33%),Drew (33%),Won (33%),22,8,18,3,4,5,0,0,0,0,0,0,541,388,17,14,48,50,474,323
73,10,11,55.7,44.3,88,85,3,8,10,9,16,24,8,1,18,9,4,11,6.53,6.5,Fulham,Chelsea,0 , 2,0 , 2,20:00,"Mon, 02-Oct-23",3,8,Won (17%),Drew (17%),Won (67%),10,11,6,7,4,2,0,2,0,0,0,0,596,476,22,4,64,40,509,429
74,10,15,52.7,47.3,86,85,9,8,14,7,23,21,5,11,9,11,12,5,6.5,6.13,Chelsea,Aston Villa,0 , 0,0 , 1,14:00,"Sun, 24-Sep-23",9,5,Won (67%),Drew (0%),Won (33%),10,15,10,7,0,5,0,3,0,0,0,0,474,417,17,23,49,53,407,340
75,18,10,58.2,41.8,81,75,14,4,24,29,21,17,7,3,11,14,11,4,6.72,6.45,Newcastle,Everton,1 , 0,1 , 1,19:30,"Tue, 02-Apr-24",10,6,Won (67%),Drew (0%),Won (33%),18,10,14,7,3,2,1,0,0,1,0,0,528,378,22,13,45,75,457,290
76,12,24,50.8,49.2,81,85,8,8,9,21,23,19,4,13,11,11,11,8,6.77,6.5,Tottenham,Bournemouth,1 , 0,3 , 1,14:00,"Sun, 31-Dec-23",10,8,Won (50%),Drew (17%),Won (33%),12,24,10,16,1,7,1,1,0,0,0,0,459,443,12,30,48,62,394,348
77,17,15,54.2,45.8,80,78,10,8,15,19,12,21,5,3,11,7,10,5,6.22,6.7,Sheffield United,Nottingham Forest,1 , 1,1 , 3,15:00,"Sat, 04-May-24",8,7,Won (17%),Drew (33%),Won (50%),17,15,13,7,3,4,0,4,1,0,0,0,533,451,12,11,56,57,464,382
78,14,12,66.6,33.4,85,76,15,9,10,9,20,14,14,3,9,9,0,11,,6.6,Fulham,Newcastle,0 , 0,0 , 1,15:00,"Sat, 06-Apr-24",2,13,Won (0%),Drew (17%),Won (83%),14,12,11,10,2,2,1,0,0,0,0,0,633,319,40,11,62,38,531,267
79,6,15,24.3,75.7,48,84,9,12,18,40,20,16,2,12,4,10,8,6,6.18,6.61,Sheffield United,Liverpool,0 , 1,0 , 2,19:30,"Wed, 06-Dec-23",2,12,Won (0%),Drew (17%),Won (83%),6,15,2,9,2,6,2,0,0,0,0,0,213,663,5,24,63,54,143,582
80,14,11,33.3,66.7,81,91,8,4,7,9,21,20,4,5,13,10,2,1,6.76,7.4,Nottingham Forest,Manchester City,0 , 1,0 , 2,16:30,"Sun, 28-Apr-24",5,13,Won (17%),Drew (33%),Won (50%),14,11,10,7,3,3,1,1,0,0,0,0,374,747,18,10,50,32,305,704
81,14,10,43.9,56.1,86,91,22,6,1,5,16,19,8,1,10,6,10,3,6.52,6.41,Manchester United,Brighton,0 , 1,1 , 3,15:00,"Sat, 16-Sep-23",5,8,Won (50%),Drew (0%),Won (50%),14,10,11,9,3,0,0,1,0,0,0,0,525,668,19,4,53,52,453,607
82,11,28,28.6,71.4,69,87,9,12,20,21,21,18,5,8,11,14,4,5,6.6,6.75,West Ham,Liverpool,1 , 0,2 , 2,12:30,"Sat, 27-Apr-24",6,14,Won (17%),Drew (0%),Won (83%),11,29,6,18,5,8,0,2,0,0,0,1,286,715,15,32,70,44,200,636
83,12,6,37,63,68,78,8,10,19,15,26,14,3,5,2,14,3,5,6.24,6.28,Everton,Burnley,1 , 0,1 , 0,15:00,"Sat, 06-Apr-24",12,7,Won (50%),Drew (17%),Won (33%),12,6,9,4,2,2,1,0,0,0,0,0,329,545,21,16,78,73,230,455
84,15,12,71.2,28.8,89,71,11,7,13,8,23,16,10,4,11,12,5,2,6.82,6.96,Tottenham,Wolves,0 , 1,1 , 2,15:00,"Sat, 17-Feb-24",5,7,Won (50%),Drew (0%),Won (50%),15,12,11,7,4,2,0,3,0,0,0,0,788,320,35,13,18,58,734,249
85,5,10,35.2,64.8,72,86,6,6,17,15,11,8,4,2,5,8,3,6,6.32,6.74,West Ham,Newcastle,1 , 0,2 , 2,14:00,"Sun, 08-Oct-23",9,14,Won (17%),Drew (33%),Won (50%),5,10,3,7,2,3,0,0,0,0,0,0,341,626,15,12,63,54,258,558
